,EURUSD=X,GBPUSD=X,AUDUSD=X,NZDUSD=X,JPY=X,EURJPY=X
2015-01-08,1.1836,1.51076,0.80756,0.77706,119.289,141.157
2015-01-09,1.17961,1.5088,0.81142,0.78131,119.792,141.245
2015-01-12,1.18707,1.51895,0.82223,0.78468,118.212,140.327
2015-01-13,1.18315,1.51704,0.81506,0.77652,118.328,139.98
2015-01-14,1.17783,1.51704,0.81739,0.77441,117.795,138.72701
2015-01-15,1.17859,1.52344,0.81446,0.77137,117.39,138.33299
2015-01-16,1.16374,1.51812,0.82237,0.78407,116.13,135.136
2015-01-19,1.1566,1.51421,0.82271,0.77942,117.56,135.94901
2015-01-20,1.1598,1.509,0.81954,0.77586,117.712,136.491
2015-01-21,1.15469,1.51474,0.81653,0.7647,118.649,136.991
2015-01-22,1.16153,1.51449,0.81011,0.75729,117.86,136.851
2015-01-23,1.13467,1.50132,0.80199,0.75075,118.751,134.705
2015-01-26,1.11255,1.49959,0.78759,0.74189,117.361,130.631
2015-01-27,1.12477,1.50855,0.7922,0.74372,118.52,133.33
2015-01-28,1.13674,1.51881,0.79214,0.74543,117.775,133.87199
2015-01-29,1.12815,1.51423,0.78927,0.73244,117.592,132.69299
2015-01-30,1.13356,1.50791,0.77821,0.72828,118.248,134.03999
2015-02-02,1.1309,1.50871,0.77821,0.72601,117.184,132.504
2015-02-03,1.13417,1.50281,0.78015,0.73019,117.575,133.33501
2015-02-04,1.14574,1.51421,0.77628,0.73287,117.646,134.778
2015-02-05,1.13187,1.518,0.7761,0.736,117.288,132.74001
2015-02-06,1.1472,1.53259,0.77997,0.74069,117.535,134.821
2015-02-09,1.13144,1.5239,0.7761,0.73502,118.97,134.599
2015-02-10,1.1327,1.52161,0.77991,0.74019,118.563,134.297
2015-02-11,1.1322,1.52621,0.77839,0.74189,119.358,135.10699
2015-02-12,1.1312,1.52427,0.77226,0.73757,120.17,135.92
2015-02-13,1.14039,1.5392,0.77567,0.74333,118.916,135.606
2015-02-16,1.14,1.54005,0.77658,0.74794,118.57,135.14
2015-02-17,1.1334,1.53563,0.77567,0.7485,118.492,134.285
2015-02-18,1.14047,1.53534,0.78119,0.75392,119.208,135.953
2015-02-19,1.14,1.5439,0.78082,0.75512,118.689,135.287
2015-02-20,1.13667,1.542,0.77954,0.75194,118.988,135.24899
2015-02-23,1.13815,1.53891,0.78462,0.75301,119.076,135.509
2015-02-24,1.1333,1.54524,0.77997,0.75313,118.903,134.74899
2015-02-25,1.1339,1.54591,0.78333,0.74839,118.892,134.81
2015-02-26,1.13636,1.55289,0.78839,0.75712,118.822,135.028
2015-02-27,1.12054,1.54181,0.78058,0.75392,119.377,133.73
2015-03-02,1.1162,1.54062,0.77857,0.75489,119.826,133.72701
2015-03-03,1.11791,1.53591,0.77567,0.75058,120.204,134.34
2015-03-04,1.11822,1.53666,0.78204,0.75626,119.637,133.771
2015-03-05,1.10821,1.52651,0.78235,0.75913,119.651,132.55
2015-03-06,1.1032,1.52476,0.77851,0.74901,120.045,132.42
2015-03-09,1.0846,1.50577,0.77226,0.73638,120.739,130.931
2015-03-10,1.08334,1.51048,0.76852,0.73411,121.408,131.522
2015-03-11,1.07087,1.5082,0.76418,0.72918,121.038,129.601
2015-03-12,1.05487,1.4933,0.76057,0.73067,121.411,128.061
2015-03-13,1.06263,1.4894,0.77065,0.74058,121.318,128.89
2015-03-16,1.04816,1.47558,0.76161,0.7319,121.343,127.18
2015-03-17,1.05729,1.48258,0.76441,0.73806,121.367,128.31
2015-03-18,1.0598,1.47521,0.76231,0.73158,121.28,128.54601
2015-03-19,1.085,1.4962,0.77785,0.75058,120.064,130.257
2015-03-20,1.06689,1.47617,0.76581,0.74322,120.762,128.821
2015-03-23,1.08266,1.49432,0.77839,0.757,120.027,129.88901
2015-03-24,1.0945,1.49519,0.78753,0.76552,119.75,131.08299
2015-03-25,1.0902,1.48339,0.78629,0.76249,119.791,130.614
2015-03-26,1.09605,1.48774,0.78302,0.7585,119.518,131.009
2015-03-27,1.08864,1.48584,0.78339,0.75919,119.183,129.72701
2015-03-30,1.08849,1.48858,0.77346,0.75472,119.25,129.787
2015-03-31,1.08302,1.48091,0.76581,0.75013,120.013,129.95799
2015-04-01,1.07381,1.48295,0.76138,0.74455,120.022,128.86301
2015-04-02,1.07699,1.48368,0.76069,0.7441,119.574,128.776
2015-04-03,1.08707,1.48306,0.75821,0.75069,119.697,130.11
2015-04-06,1.10013,1.49307,0.76441,0.76167,118.823,130.701
2015-04-07,1.09348,1.48907,0.75901,0.75358,119.477,130.62601
2015-04-08,1.08242,1.48238,0.76429,0.75075,120.29,130.17101
2015-04-09,1.07853,1.48785,0.76846,0.7554,120.094,129.511
2015-04-10,1.06691,1.4715,0.77042,0.75763,120.55,128.577
2015-04-13,1.06099,1.46406,0.76693,0.75381,120.209,127.518
2015-04-14,1.05729,1.46679,0.75873,0.74621,120.059,126.92
2015-04-15,1.06471,1.47719,0.76144,0.7512,119.457,127.171
2015-04-16,1.06768,1.48284,0.76787,0.75896,119.143,127.202
2015-04-17,1.07556,1.49218,0.77894,0.76529,119.044,128.07401
2015-04-20,1.08102,1.49683,0.78094,0.77053,118.818,128.42
2015-04-21,1.07475,1.49098,0.77226,0.76611,119.195,128.11501
2015-04-22,1.07417,1.49356,0.77155,0.76722,119.633,128.49899
2015-04-23,1.07258,1.50376,0.77501,0.76429,119.95,128.633
2015-04-24,1.0815,1.50521,0.77773,0.75798,119.571,129.31
2015-04-27,1.0869,1.51766,0.78333,0.76098,118.927,129.224
2015-04-28,1.0878,1.52237,0.78672,0.76289,119.126,129.56
2015-04-29,1.09691,1.53348,0.79968,0.77238,118.823,130.30901
2015-04-30,1.11143,1.54269,0.79949,0.76057,118.97,132.2
2015-05-01,1.12147,1.53546,0.79033,0.76051,119.452,133.95799
2015-05-04,1.11859,1.51467,0.78302,0.75262,120.136,134.377
2015-05-05,1.11491,1.51229,0.78431,0.75409,120.1,133.89
2015-05-06,1.11863,1.51743,0.79352,0.75008,119.922,134.13
2015-05-07,1.13415,1.5242,0.79567,0.74901,119.397,135.41
2015-05-08,1.12469,1.54071,0.79014,0.74432,119.709,134.61
2015-05-11,1.11941,1.5434,0.79258,0.7425,119.78,134.09
2015-05-12,1.11444,1.55771,0.78995,0.73443,120.131,133.877
2015-05-13,1.12215,1.5671,0.79904,0.74156,119.835,134.46001
2015-05-14,1.13505,1.57401,0.81129,0.75341,119.16,135.24001
2015-05-15,1.1405,1.57721,0.80867,0.74929,119.191,135.901
2015-05-18,1.14451,1.5746,0.8047,0.74577,119.33,136.563
2015-05-19,1.13262,1.56637,0.79949,0.73763,119.9,135.78799
2015-05-20,1.11467,1.55161,0.7922,0.73611,120.652,134.468
2015-05-21,1.11008,1.55429,0.78784,0.73035,121.212,134.545
2015-05-22,1.11119,1.56639,0.7902,0.73529,121.039,134.48
2015-05-25,1.0993,1.54751,0.78119,0.73019,121.571,133.61099
2015-05-26,1.09712,1.54722,0.78272,0.73121,121.6,133.39
2015-05-27,1.08889,1.53986,0.77447,0.7248,122.986,133.869
2015-05-28,1.09,1.53501,0.77351,0.72422,123.74,134.84801
2015-05-29,1.09603,1.53191,0.76581,0.71834,123.82,135.709
2015-06-01,1.09579,1.52889,0.76453,0.70992,124.193,136.07201
2015-06-02,1.0923,1.51999,0.7615,0.71043,124.847,136.33
2015-06-03,1.115,1.53398,0.7764,0.71669,124.036,138.278
2015-06-04,1.12578,1.53266,0.77748,0.71521,124.304,139.924
2015-06-05,1.12079,1.5365,0.76882,0.71281,124.38,139.40199
2015-06-08,1.11081,1.52679,0.76214,0.70487,125.629,139.519
2015-06-09,1.1281,1.53459,0.76882,0.71306,124.563,140.509
2015-06-10,1.12991,1.53941,0.76911,0.71459,124.339,140.438
2015-06-11,1.1312,1.54969,0.77316,0.70477,122.866,138.96001
2015-06-12,1.12406,1.55089,0.77489,0.70161,123.581,138.93401
2015-06-15,1.12199,1.55615,0.77304,0.69911,123.29,138.30901
2015-06-16,1.1277,1.5596,0.7758,0.69999,123.42,139.14799
2015-06-17,1.1242,1.56397,0.77471,0.69842,123.439,138.74001
2015-06-18,1.137,1.58481,0.77256,0.68899,123.53,140.433
2015-06-19,1.13707,1.58788,0.779,0.6919,123.002,139.85699
2015-06-22,1.13729,1.58851,0.77658,0.69023,122.751,139.509
2015-06-23,1.13491,1.58293,0.77286,0.687,123.379,139.98399
2015-06-24,1.11722,1.57411,0.77423,0.68672,123.86,138.392
2015-06-25,1.1207,1.57099,0.77095,0.68904,123.851,138.771
2015-06-26,1.1203,1.57451,0.7734,0.68875,123.598,138.46001
2015-06-29,1.0975,1.56932,0.76266,0.68231,122.612,134.556
2015-06-30,1.1223,1.57319,0.76728,0.6839,122.67,137.577
2015-07-01,1.1135,1.5687,0.76941,0.6787,122.386,136.259
2015-07-02,1.10336,1.5605,0.76418,0.67132,123.32,136.10899
2015-07-03,1.1087,1.5613,0.76388,0.67231,123.059,136.407
2015-07-06,1.09951,1.5556,0.74845,0.66818,122.407,134.56799
2015-07-07,1.1049,1.56021,0.74788,0.66751,122.611,135.46001
2015-07-08,1.10099,1.54629,0.74582,0.66671,122.49,134.84
2015-07-09,1.1071,1.537,0.74223,0.67159,120.862,133.77299
2015-07-10,1.1063,1.5374,0.7461,0.67481,121.7,134.59599
2015-07-13,1.1129,1.55159,0.7425,0.6715,122.496,136.311
2015-07-14,1.09905,1.54823,0.73948,0.66849,123.57,135.81
2015-07-15,1.1008,1.5637,0.7446,0.67038,123.32,135.74001
2015-07-16,1.09436,1.5634,0.73735,0.65751,123.87,135.53999
2015-07-17,1.0886,1.5613,0.74151,0.65249,124.149,135.116
2015-07-20,1.08302,1.56004,0.73692,0.65172,124.142,134.45
2015-07-21,1.08354,1.55739,0.73755,0.65824,124.294,134.64301
2015-07-22,1.094,1.5556,0.7425,0.66291,123.86,135.45
2015-07-23,1.09271,1.5614,0.73752,0.663,124.068,135.528
2015-07-24,1.0989,1.55195,0.73562,0.6619,123.876,136.09399
2015-07-27,1.09724,1.55229,0.72759,0.65798,123.763,135.778
2015-07-28,1.109,1.55642,0.72759,0.66269,123.24,136.67
2015-07-29,1.1066,1.56111,0.7347,0.67141,123.576,136.722
2015-07-30,1.09841,1.56021,0.72987,0.66551,123.94,136.12399
2015-07-31,1.09392,1.56043,0.72945,0.66081,124.071,135.73199
2015-08-03,1.0969,1.5627,0.72998,0.65828,124.04,136.06
2015-08-04,1.0956,1.55904,0.72759,0.6569,123.945,135.76401
2015-08-05,1.0889,1.5569,0.73763,0.65377,124.274,135.286
2015-08-06,1.09031,1.5606,0.73529,0.65266,124.73,136.006
2015-08-07,1.09271,1.55142,0.73454,0.65441,124.734,136.255
2015-08-10,1.0965,1.5494,0.74019,0.66111,124.3,136.25
2015-08-11,1.1017,1.55853,0.7414,0.66142,124.613,137.267
2015-08-12,1.1042,1.55841,0.73105,0.65539,125.07,138.08
2015-08-13,1.1161,1.5616,0.73812,0.6612,124.255,138.633
2015-08-14,1.1161,1.56179,0.73752,0.656,124.363,138.76801
2015-08-17,1.1093,1.56519,0.73692,0.65419,124.35,137.935
2015-08-18,1.1078,1.55851,0.73708,0.65811,124.438,137.836
2015-08-19,1.10308,1.56649,0.734,0.65889,124.371,137.17999
2015-08-20,1.1118,1.56831,0.73546,0.6602,123.897,137.759
2015-08-21,1.1237,1.5691,0.73373,0.66234,123.42,138.675
2015-08-24,1.1377,1.56779,0.72585,0.66278,121.732,138.463
2015-08-25,1.15831,1.57629,0.71721,0.64612,118.884,137.673
2015-08-26,1.15509,1.56959,0.71053,0.647,118.54,136.923
2015-08-27,1.13401,1.5482,0.71245,0.6447,120.058,136.10899
2015-08-28,1.1248,1.5414,0.71741,0.64779,121.003,136.08701
2015-08-31,1.1214,1.54181,0.71408,0.64629,121.289,135.98801
2015-09-01,1.12259,1.53631,0.71093,0.63528,121.089,135.92799
2015-09-02,1.12934,1.53053,0.70092,0.63191,119.715,135.201
2015-09-03,1.1216,1.53081,0.70472,0.63698,120.58,135.17999
2015-09-04,1.11259,1.52621,0.7019,0.63926,120.056,133.56
2015-09-07,1.1152,1.5201,0.69358,0.62949,119.164,132.88
2015-09-08,1.1164,1.5283,0.69464,0.62739,119.403,133.27
2015-09-09,1.12074,1.54019,0.70378,0.63759,120.089,134.58
2015-09-10,1.12207,1.53579,0.69657,0.62668,120.278,134.931
2015-09-11,1.12909,1.54421,0.70711,0.63099,120.619,136.105
2015-09-14,1.1344,1.54481,0.70998,0.63231,120.796,136.99699
2015-09-15,1.13076,1.54271,0.71608,0.63412,120.36,136.099
2015-09-16,1.12718,1.5345,0.71281,0.6348,120.434,135.74001
2015-09-17,1.1292,1.55181,0.71999,0.63536,120.523,136.101
2015-09-18,1.14009,1.5569,0.71891,0.63751,120.046,136.858
2015-09-21,1.1292,1.55289,0.71901,0.63849,120.001,135.49001
2015-09-22,1.11909,1.55082,0.71301,0.63291,120.498,134.832
2015-09-23,1.11207,1.53539,0.70791,0.62889,120.08,133.52
2015-09-24,1.11899,1.5252,0.69989,0.62783,120.2,134.48
2015-09-25,1.11789,1.5227,0.70116,0.63271,120.24,134.401
2015-09-28,1.12017,1.52017,0.7021,0.63751,120.368,134.821
2015-09-29,1.1231,1.51651,0.6972,0.6308,119.84,134.577
2015-09-30,1.12559,1.51579,0.70038,0.6354,119.86,134.90601
2015-10-01,1.11721,1.5124,0.70102,0.6389,119.859,133.86301
2015-10-02,1.11934,1.51391,0.70368,0.64,119.81,134.09
2015-10-05,1.1227,1.51941,0.70482,0.6452,119.995,134.647
2015-10-06,1.11952,1.5155,0.70882,0.64939,120.461,134.85001
2015-10-07,1.1268,1.5226,0.71592,0.65441,120.24,135.47
2015-10-08,1.124,1.53156,0.71948,0.66059,119.915,134.76401
2015-10-09,1.12869,1.53513,0.72674,0.6668,119.929,135.323
2015-10-12,1.137,1.53231,0.73148,0.66818,120.179,136.62
2015-10-13,1.13555,1.53379,0.73443,0.67033,120.011,136.28999
2015-10-14,1.1385,1.52581,0.72228,0.66489,119.72,136.28999
2015-10-15,1.14755,1.54801,0.73201,0.68041,118.83,136.35001
2015-10-16,1.13682,1.5472,0.73292,0.68371,119.05,135.33
2015-10-19,1.13611,1.54381,0.72601,0.6799,119.27,135.49001
2015-10-20,1.1329,1.5472,0.72564,0.6806,119.503,135.36
2015-10-21,1.1354,1.5449,0.72674,0.67513,119.78,135.99001
2015-10-22,1.1348,1.54245,0.72155,0.67254,119.842,135.98
2015-10-23,1.10809,1.53837,0.72119,0.6799,120.86,133.92
2015-10-26,1.10204,1.53175,0.72239,0.67495,121.296,133.659
2015-10-27,1.1066,1.53579,0.72511,0.67852,120.949,133.776
2015-10-28,1.1037,1.5313,0.71927,0.67728,120.477,132.91901
2015-10-29,1.0929,1.52718,0.71008,0.66881,120.86,132.05
2015-10-30,1.09938,1.53238,0.70902,0.6706,121.0,133.00999
2015-11-02,1.1026,1.54416,0.71372,0.67719,120.495,132.83099
2015-11-03,1.1016,1.5424,0.71592,0.67581,120.788,133.04201
2015-11-04,1.0964,1.54192,0.71911,0.6664,121.095,132.72701
2015-11-05,1.0868,1.53901,0.71388,0.6595,121.49,132.008
2015-11-06,1.0884,1.52101,0.7148,0.66098,121.67,132.42999
2015-11-09,1.07334,1.5055,0.70388,0.65368,123.2,132.23
2015-11-10,1.07595,1.5121,0.70512,0.65389,123.077,132.408
2015-11-11,1.07376,1.51389,0.70467,0.65522,123.084,132.155
2015-11-12,1.0763,1.52251,0.70711,0.65552,122.757,132.10001
2015-11-13,1.0815,1.52346,0.71372,0.65479,122.56,132.50999
2015-11-16,1.07,1.52179,0.71058,0.6533,122.364,130.89999
2015-11-17,1.0688,1.5205,0.70952,0.64851,123.266,131.722
2015-11-18,1.06438,1.522,0.71139,0.648,123.445,131.37
2015-11-19,1.067,1.52393,0.71179,0.64918,123.525,131.797
2015-11-20,1.07262,1.52882,0.71917,0.65587,122.912,131.82001
2015-11-23,1.0641,1.51899,0.72291,0.65475,122.923,130.769
2015-11-24,1.0642,1.51291,0.71891,0.65121,122.915,130.782
2015-11-25,1.06438,1.50859,0.72579,0.656,122.505,130.37
2015-11-26,1.0625,1.51236,0.72558,0.65781,122.68,130.321
2015-11-27,1.06045,1.50998,0.72192,0.65759,122.634,130.03
2015-11-30,1.0583,1.5039,0.71839,0.6527,122.83,129.96001
2015-12-01,1.05729,1.5058,0.72328,0.65998,123.21,130.22
2015-12-02,1.06259,1.5078,0.73233,0.66729,122.915,130.60001
2015-12-03,1.0613,1.4949,0.7303,0.66432,123.226,130.75
2015-12-04,1.0916,1.5135,0.73298,0.66751,122.653,133.884
2015-12-07,1.0884,1.51126,0.73421,0.6729,123.19,134.03999
2015-12-08,1.0834,1.50503,0.7259,0.66401,123.28,133.56599
2015-12-09,1.0894,1.50101,0.72251,0.66379,122.912,133.879
2015-12-10,1.10179,1.5184,0.72354,0.67272,121.7,134.03
2015-12-11,1.09481,1.51609,0.72722,0.67632,121.71,133.23801
2015-12-14,1.09839,1.5199,0.71649,0.67191,120.893,132.75999
2015-12-15,1.0993,1.51607,0.72548,0.67852,121.09,133.10001
2015-12-16,1.09363,1.50437,0.72031,0.67709,121.675,133.05099
2015-12-17,1.08745,1.49779,0.72088,0.67664,122.463,133.16
2015-12-18,1.08441,1.49296,0.71281,0.6702,122.45,132.765
2015-12-21,1.08699,1.49082,0.71669,0.67281,121.3,131.845
2015-12-22,1.0913,1.48969,0.71999,0.6776,121.206,132.24001
2015-12-23,1.095,1.48234,0.72322,0.68092,121.03,132.5
2015-12-24,1.09092,1.4877,0.72338,0.67907,120.935,131.92
2015-12-25,1.097,1.49142,0.72722,0.68306,120.17,131.907
2015-12-28,1.0966,1.49321,0.72828,0.68432,120.231,131.825
2015-12-29,1.09753,1.4894,0.72579,0.68559,120.35,132.10699
2015-12-30,1.0928,1.48223,0.72908,0.68648,120.529,131.703
2015-12-31,1.0934,1.48192,0.72849,0.68442,120.45,131.7
2016-01-01,1.08591,1.47384,0.72717,0.68413,120.288,130.612
2016-01-04,1.0854,1.47371,0.7287,0.68329,120.311,130.576
2016-01-05,1.08275,1.47141,0.7186,0.67458,119.467,129.3
2016-01-06,1.0752,1.46739,0.71628,0.67011,119.102,128.032
2016-01-07,1.0779,1.46299,0.70801,0.66432,118.61,127.804
2016-01-08,1.0926,1.46269,0.7018,0.66256,117.54,128.418
2016-01-11,1.0941,1.4525,0.6943,0.65189,117.08,128.069
2016-01-12,1.0858,1.4544,0.69871,0.65561,117.65,127.73
2016-01-13,1.0844,1.44363,0.69871,0.65449,117.83,127.77
2016-01-14,1.0886,1.4408,0.69358,0.64872,117.425,127.81
2016-01-15,1.08589,1.44271,0.69969,0.64901,118.203,128.32899
2016-01-18,1.092,1.42741,0.68611,0.64433,116.99,127.75
2016-01-19,1.0895,1.42531,0.6879,0.64545,117.384,127.86
2016-01-20,1.0913,1.41824,0.69171,0.64029,117.565,128.26199
2016-01-21,1.0877,1.41985,0.69372,0.64629,117.134,127.388
2016-01-22,1.0862,1.42268,0.70161,0.65458,117.924,128.03999
2016-01-25,1.0799,1.426,0.7004,0.6475,118.572,128.02
2016-01-26,1.0853,1.4243,0.69391,0.64491,118.228,128.295
2016-01-27,1.0865,1.43431,0.70072,0.65079,118.38,128.59
2016-01-28,1.0908,1.42491,0.70161,0.64271,118.467,129.15199
2016-01-29,1.0937,1.4362,0.70862,0.648,118.93,130.03999
2016-02-01,1.08259,1.4246,0.70686,0.647,121.34,131.37
2016-02-02,1.08973,1.44279,0.71109,0.65458,120.84,131.67
2016-02-03,1.0922,1.44092,0.70299,0.65202,119.856,130.881
2016-02-04,1.1091,1.45858,0.71546,0.66472,118.12,131.02
2016-02-05,1.12,1.45811,0.71994,0.67299,116.866,130.87
2016-02-08,1.1145,1.45121,0.70862,0.663,116.95,130.32201
2016-02-09,1.11898,1.44361,0.70791,0.6619,115.668,129.41
2016-02-10,1.129,1.44659,0.70671,0.66423,115.191,130.037
2016-02-11,1.1281,1.45264,0.71038,0.66849,113.252,127.74
2016-02-12,1.1318,1.44823,0.7124,0.6715,112.497,127.305
2016-02-15,1.1226,1.4518,0.71169,0.66401,113.67,127.567
2016-02-16,1.11741,1.44592,0.7148,0.66489,114.322,127.75
2016-02-17,1.1147,1.43039,0.712,0.6582,114.08,127.135
2016-02-18,1.1123,1.42816,0.71762,0.66339,114.28,127.076
2016-02-19,1.1111,1.43332,0.715,0.6645,113.25,125.785
2016-02-22,1.1124,1.42659,0.71429,0.6626,112.489,125.104
2016-02-23,1.1028,1.41481,0.72348,0.67141,112.971,124.546
2016-02-24,1.10271,1.40135,0.71958,0.66401,111.88,123.335
2016-02-25,1.10139,1.39295,0.71948,0.66644,112.101,123.435
2016-02-26,1.1025,1.39665,0.72359,0.6749,113.118,124.669
2016-02-29,1.09239,1.38619,0.71281,0.6592,113.66,124.16
2016-03-01,1.0889,1.3928,0.71429,0.66041,112.43,122.39
2016-03-02,1.08759,1.39639,0.71818,0.6641,113.93,123.93
2016-03-03,1.0869,1.40809,0.72881,0.6664,113.466,123.32
2016-03-04,1.09489,1.41749,0.73578,0.67249,113.67,124.43
2016-03-07,1.0994,1.4215,0.74114,0.67898,113.803,125.11
2016-03-08,1.1016,1.42613,0.74582,0.67852,113.452,124.949
2016-03-09,1.1004,1.42086,0.74338,0.67449,112.66,123.939
2016-03-10,1.0989,1.4207,0.7471,0.66441,113.253,124.424
2016-03-11,1.11784,1.42878,0.74621,0.6689,112.86,126.141
2016-03-14,1.11679,1.438,0.75632,0.67408,113.778,127.029
2016-03-15,1.1102,1.4282,0.75211,0.66849,113.83,126.35
2016-03-16,1.1109,1.41563,0.74632,0.66124,113.105,125.629
2016-03-17,1.12189,1.42552,0.75472,0.67408,112.752,126.471
2016-03-18,1.1318,1.44781,0.76499,0.6839,111.35,125.984
2016-03-21,1.1279,1.4468,0.75976,0.67769,111.445,125.665
2016-03-22,1.1236,1.43701,0.75717,0.67668,112.139,125.983
2016-03-23,1.1223,1.4225,0.76202,0.6749,112.252,125.943
2016-03-24,1.11811,1.41169,0.75335,0.67218,112.4,125.648
2016-03-25,1.11679,1.41301,0.75267,0.67029,112.83,125.979
2016-03-28,1.116,1.41311,0.75058,0.66778,113.45,126.57
2016-03-29,1.12027,1.42633,0.75569,0.67422,113.364,126.963
2016-03-30,1.1292,1.43864,0.764,0.68691,112.68,127.21
2016-03-31,1.13347,1.4374,0.76611,0.69032,112.366,127.355
2016-04-01,1.13797,1.4367,0.76699,0.69209,112.48,128.00999
2016-04-04,1.139,1.42245,0.76687,0.6897,111.722,127.28
2016-04-05,1.1389,1.42649,0.75999,0.68138,111.25,126.681
2016-04-06,1.1382,1.41563,0.7546,0.68004,110.378,125.62
2016-04-07,1.1405,1.41381,0.76121,0.68329,109.699,125.077
2016-04-08,1.1374,1.4058,0.75137,0.6782,108.427,123.287
2016-04-11,1.1403,1.41301,0.75649,0.68171,108.311,123.521
2016-04-12,1.14129,1.42341,0.75947,0.68611,107.93,123.172
2016-04-13,1.1385,1.4269,0.76852,0.69238,108.64,123.69
2016-04-14,1.1279,1.4192,0.76622,0.69152,109.42,123.41
2016-04-15,1.127,1.41461,0.76959,0.68648,109.316,123.16
2016-04-18,1.12999,1.41743,0.764,0.68828,108.017,122.02
2016-04-19,1.1309,1.42898,0.77712,0.69842,109.073,123.336
2016-04-20,1.13596,1.43895,0.77967,0.70323,109.24,124.08
2016-04-21,1.13051,1.4339,0.78021,0.69769,109.838,124.135
2016-04-22,1.1292,1.4323,0.77429,0.6907,109.437,123.553
2016-04-25,1.12341,1.44467,0.77108,0.68672,111.436,125.166
2016-04-26,1.1269,1.44907,0.77172,0.68752,111.136,125.217
2016-04-27,1.12991,1.45773,0.77477,0.68932,111.23,125.662
2016-04-28,1.1329,1.45421,0.7604,0.69262,111.52,126.35
2016-04-29,1.13559,1.46113,0.76342,0.69638,108.076,122.74
2016-05-02,1.1463,1.46028,0.76173,0.70028,106.453,122.02
2016-05-03,1.1525,1.4666,0.76638,0.70348,106.396,122.628
2016-05-04,1.1504,1.4551,0.74996,0.69319,106.68,122.7
2016-05-05,1.14931,1.4507,0.74671,0.68894,106.92,122.86
2016-05-06,1.1406,1.44928,0.74761,0.68932,107.275,122.323
2016-05-09,1.1388,1.44308,0.73763,0.68418,107.36,122.28
2016-05-10,1.1388,1.44155,0.73169,0.67719,108.331,123.333
2016-05-11,1.13744,1.44515,0.7373,0.68009,109.194,124.189
2016-05-12,1.1427,1.44383,0.73578,0.68199,108.415,123.867
2016-05-13,1.1377,1.44452,0.7318,0.68199,109.1,124.1
2016-05-16,1.1317,1.43493,0.72748,0.67682,108.661,122.955
2016-05-17,1.13161,1.44469,0.72881,0.67838,109.08,123.4
2016-05-18,1.13161,1.44553,0.73137,0.67972,108.95,123.26
2016-05-19,1.1223,1.45962,0.7227,0.67618,110.14,123.58
2016-05-20,1.1206,1.46011,0.72322,0.67618,109.881,123.1
2016-05-23,1.12217,1.44907,0.7228,0.67659,110.05,123.5
2016-05-24,1.1216,1.44818,0.72239,0.67536,109.374,122.623
2016-05-25,1.1138,1.46126,0.71906,0.67531,110.17,122.68
2016-05-26,1.1159,1.46983,0.71865,0.67092,110.111,122.844
2016-05-27,1.11921,1.46649,0.7226,0.67531,109.713,122.775
2016-05-30,1.111,1.46265,0.71849,0.66939,110.77,123.04
2016-05-31,1.11484,1.46351,0.71958,0.67101,110.841,123.56
2016-06-01,1.1136,1.44825,0.72369,0.67852,110.67,123.22
2016-06-02,1.11891,1.44194,0.72501,0.68208,109.477,122.47
2016-06-03,1.1152,1.44055,0.72312,0.6818,108.86,121.387
2016-06-06,1.1351,1.43839,0.7347,0.69391,106.721,121.11
2016-06-07,1.1364,1.44592,0.73735,0.69137,107.438,122.07
2016-06-08,1.13578,1.45436,0.7446,0.69531,107.254,121.79
2016-06-09,1.14071,1.45184,0.74968,0.71291,106.78,121.774
2016-06-10,1.1315,1.44638,0.74167,0.71179,107.09,121.143
2016-06-13,1.124,1.41888,0.73741,0.70512,106.504,119.691
2016-06-14,1.1291,1.42068,0.73812,0.70442,106.226,119.917
2016-06-15,1.1213,1.41237,0.73562,0.69871,106.087,118.923
2016-06-16,1.12627,1.41959,0.74162,0.70791,105.85,119.194
2016-06-17,1.1252,1.42957,0.73872,0.70626,104.743,117.9
2016-06-20,1.13491,1.4586,0.74311,0.70892,104.648,118.729
2016-06-21,1.1323,1.4675,0.7461,0.71169,103.824,117.546
2016-06-22,1.12506,1.46703,0.74538,0.71322,104.67,117.753
2016-06-23,1.13282,1.47894,0.75143,0.71618,104.65,118.52
2016-06-24,1.1324,1.45579,0.75352,0.71999,104.896,118.804
2016-06-27,1.10359,1.3451,0.74311,0.70942,102.127,112.749
